verb_key	role	arg_key
43006032023	A1	43006032026
43006033008	A0	00000000000
43006033014	A0	00000000000
43006033014	A1	43006033013
43006033014	A2	43006033016
43006034001	A0	43006024005
43006034007	A0	43006034005
43006034007	A2	43006034008
43006034007	A1	43006034010
43006035001	A2	43006035002
43006035001	A0	43006035004
43006035012	A0	00000000000
43006035017	A0	43006035012
43006035020	A0	00000000000
43006035025	A0	43006035020
43006036002	A0	43006035004
43006036002	A2	43006036003
43006036006	A0	43006024005
43006036006	A1	43006036007
43006036010	A0	43006024005
43006037003	A1	43006037002
43006037003	A2	43006037004
43006037003	A0	43006037006
43006037009	A0	43006037003
43006037012	A0	00000000000
43006037017	A0	43006035004
43006037017	A1	43006037012
43006038002	A0	43006035004
43006038008	A0	43006035004
43006038008	A1	43006038010
43006038017	A0	43006037006
43006038017	A1	43006038018
43006039007	A0	43006037006
43006039007	A1	43006039008
43006039012	A0	43006039007
43006039012	A1	43006039011
43006039012	A2	43006039013
43006039015	A0	43006035004
43006039019	A0	43006035004
43006039019	A1	43006039020
43006040012	A0	00000000000
43006040012	A1	43006040014
43006040016	A0	00000000000
43006040019	A0	43006040012
43006040019	A0	43006040016
43006040019	A1	43006040020
43006040023	A1	43006040024
43006040023	A0	43006040025
43006041001	A0	43006041004
43006041008	A0	43006035004
43006041014	A0	43006041012
43006042002	A0	43006041004
43006042012	A0	43006042011
43006042012	A1	43006042014
43006042012	A1	43006042017
43006042020	A0	43006035004
43006042025	A0	43006035004
43006043001	A0	43006043002
43006043004	A0	43006043002
43006043004	A2	43006043005
43006043007	A0	43006041004
43006044002	A0	43006044001
43006044002	A1	43006044003
43006044003	A0	43006044001
43006044011	A0	43006044009
43006044011	A1	43006044012
43006044013	A0	43006044009
43006044013	A1	43006044014
43006044016	A0	43006044015
43006044016	A1	43006044017
43006045002	A1	43006045009
43006045013	A0	00000000000
43006045018	A0	00000000000
43006045019	A0	43006045013
43006045019	A0	43006045018
43006046005	A1	43006046004
43006046005	A0	43006046006
43006046015	A0	43006046014
43006046015	A1	43006046017
43006047003	A0	43006043002
43006047003	A2	43006047004
43006047006	A0	00000000000
43006047007	A0	43006047006
43006047007	A1	43006047008
43006049004	A0	43006049002
43006049004	A1	43006049009
43006049011	A0	43006049002
43006050009	A0	43006050004
43006050014	A0	43006050011
43006050017	A0	43006050011
43006051006	A0	43006051004
43006051011	A0	43006051004
43006051014	A0	43006051013
43006051019	A0	43006051013
43006051029	A1	43006051027
43006051029	A0	43006051028
43006052001	A0	43006052006
43006052007	A0	43006052006
43006052009	A0	43006052010
43006052009	A1	43006052012
43006052012	A0	43006043002
43006052012	A2	43006052011
43006052012	A1	43006052014
43006052015	A0	43006052006
43006053001	A2	43006053003
43006053001	A0	43006053005
43006053008	A0	43006053005
43006053008	A2	43006053009
43006053012	A0	43006052006
43006053012	A1	43006053014
43006053020	A0	43006052006
43006053020	A1	43006053023
43006053025	A0	43006052006
43006053025	A1	43006053026
43006054002	A0	00000000000
43006054002	A1	43006054005
43006054007	A0	00000000000
43006054007	A1	43006054010
43006054011	A0	43006054002
43006054011	A0	43006054007
43006054011	A1	43006054012
43006054015	A0	43006054014
43006054015	A1	43006054016
43006056002	A0	00000000000
43006056002	A1	43006056005
43006056007	A0	00000000000
43006056007	A1	43006056010
43006056013	A0	43006056002
43006056013	A0	43006056007
43006057002	A1	43006057003
43006057002	A0	43006057006
43006057005	A0	43006057006
43006057008	A0	43006057007
43006057014	A0	00000000000
43006057014	A1	43006057015
43006057017	A0	43006057016
43006058008	A0	43006058004
43006058011	A0	43006058013
43006058015	A0	43006058013
43006058017	A0	00000000000
43006058017	A1	43006058020
43006058021	A0	43006058017
43006059002	A0	43006053005
43006059002	A1	43006059001
43006059005	A0	43006053005
43006060003	A0	43006060001
43006060008	A0	43006060001
43006060015	A0	43006060014
43006060015	A1	43006060017
43006060017	A0	43006060014
43006060017	A1	43006060016
43006061001	A0	43006061004
43006061008	A0	43006061012
43006061014	A0	43006061004
43006061014	A2	43006061015
43006061018	A0	43006061016
43006061018	A1	43006061017
43006062003	A0	43006061012
43006062003	A1	43006062008
43006062008	A0	43006062005
43006063005	A0	00000000000
43006063009	A0	43006063007
43006063009	A1	43006063010
43006063015	A1	43006063013
43006063015	A0	43006063014
43006063015	A2	43006063016
43006064002	A0	43006064005
43006064008	A0	43006064006
43006064009	A0	43006064014
43006064019	A0	00000000000
43006064024	A0	00000000000
43006064024	A1	43006064025
43006065002	A0	43006064014
43006065005	A0	43006064014
43006065005	A2	43006065006
43006065009	A0	43006065008
43006065009	A1	43006065010
43006065010	A0	43006065008
43006065016	A1	43006065010
43006065016	A2	43006065017
43006066007	A0	43006066003
43006066015	A0	43006066003
43006067001	A0	43006067004
43006067001	A2	43006067006
43006067010	A0	43006067009
43006067010	A1	43006067011
43006067011	A0	43006067006
43006068001	A2	43006068002
43006068001	A0	43006068003
43006068008	A0	43006067006
43006068012	A0	43006068005
43006068012	A1	43006068009
43006069003	A0	43006069002
43006069005	A0	43006067006
43006070001	A2	43006070002
43006070001	A0	43006070004
43006070010	A0	43006070006
43006070010	A1	43006070007
43006071001	A0	43006070004
43006071001	A1	43006071004
43006071009	A0	43006071007
43006071009	A1	43006071010
43006071010	A0	43006071004
43006071010	A1	43006071011
43007001004	A0	43007001006
43007001012	A0	43007001006
43007001012	A1	43007001016
43007001016	A0	43007001006
43007001018	A1	43007001022
43007001018	A0	43007001021
43007001022	A0	43007001021
43007001022	A1	43007001019
43007003001	A0	43007003006
43007003008	A0	43007001006
43007003011	A0	43007001006
43007003020	A0	43007003018
43007003020	A1	43007003022
43007003025	A0	43007001006
43007003025	A1	43007003024
43007004006	A0	43007004001
43007004006	A1	43007004003
43007004008	A0	43007004009
43007004008	A1	43007004011
43007004015	A0	43007001006
43007004015	A1	43007004014
43007004016	A0	43007001006
43007004016	A1	43007004017
43007004016	A2	43007004019
43007005006	A0	43007005004
43007006001	A2	43007006003
43007006001	A0	43007006005
43007006011	A0	43007006007
43007007002	A0	43007007004
43007007002	A1	43007007005
43007007005	A0	43007007004
43007007005	A1	43007007006
43007007009	A0	43007007004
43007007009	A1	43007007007
43007007012	A0	43007007011
43007008002	A0	43007008001
43007008008	A0	43007008006
43007008018	A1	43007008016
43007009003	A0	43007006005
43007009003	A1	43007009001
43007009003	A2	43007009004
43007009005	A0	43007006005
43007010003	A0	43007010005
43007010013	A0	43007010012
43007011004	A0	43007011003
43007011004	A1	43007011005
43007011010	A0	43007011003
43007012012	A0	43007012010
43007012018	A0	43007012016
43007012021	A0	43007006005
43007012021	A1	43007012023
43007013004	A0	43007013001
43007014005	A0	43007014004
43007014006	A0	43007014007
43007014012	A0	43007014007
43007015001	A0	43007015004
43007015005	A0	43007015004
43007015009	A0	43007015007
43007015009	A1	43007015008
43007015011	A0	43007014007
43007016001	A2	43007016003
43007016001	A0	43007016004
43007016006	A0	43007016004
43007016015	A0	43006069012
43007016015	A1	43007016016
43007017003	A0	43007017002
43007017003	A1	43007017007
43007017007	A0	43007017002
43007017007	A1	43007017005
43007017008	A0	43007017002
43007017021	A0	43007017018
43007018004	A0	00000000000
43007018009	A0	43007018004
43007018009	A1	43007018006
43007018012	A0	43007016004
43007018012	A1	43007018014
43007018016	A0	43007017015
43007018016	A1	43007018017
43007019003	A0	43007019002
43007019003	A2	43007019004
43007019003	A1	43007019006
43007019011	A0	43007019008
43007019011	A1	43007019013
43007019016	A0	43007015004
43007019016	A1	43007019017
43007019017	A0	43007015004
43007019017	A1	43007019015
43007020001	A0	43007020003
43007020005	A0	43007016004
43007020005	A1	43007020004
43007020008	A0	43007020006
43007020008	A1	43007020009
43007020009	A0	43007020006
43007020009	A1	43007020007
43007021001	A0	43007021002
43007021004	A0	43007021002
43007021004	A2	43007021005
43007021008	A0	43007021002
43007021008	A1	43007021007
43007021011	A0	43007021010
43007022004	A0	43007022003
43007022004	A2	43007022005
43007022004	A1	43007022007
43007022021	A0	43007020003
43007022021	A1	43007022022
43007023003	A1	43007023002
43007023003	A0	43007023004
43007023009	A1	43007023011
43007023014	A0	43007020003
43007023014	A1	43007023013
43007023019	A0	43007021002
43007023019	A1	43007023017
43007024002	A0	43007020003
43007024009	A0	43007020003
43007024009	A1	43007024008
43007025001	A0	43007025003
43007025011	A0	43007015004
43007025011	A1	43007025012
43007025012	A0	43007015004
43007025012	A1	43007025010
43007026002	A0	43007025003
43007026004	A0	43007021002
43007026008	A0	43007015004
43007026008	A1	43007026006
43007026008	A2	43007026007
43007026012	A0	43007026014
43007027003	A0	43007025003
43007027003	A1	43007027002
43007027010	A0	43007027008
43007027012	A0	43007027011
43007028001	A0	43007028008
43007028006	A0	43007028008
43007028010	A0	43007028008
43007028012	A0	43007025003
43007028012	A0	43007020003
43007028012	A1	43007028011
43007028014	A0	43007025003
43007028014	A0	43007020003
43007028021	A0	43007028008
43007028026	A0	43007017015
43007028026	A1	43007028027
43007028031	A1	43007028028
43007028031	A0	43007028029
43007029002	A0	43007029001
43007029002	A1	43007029003
43007029010	A0	43007029008
43007029010	A1	43007029009
43007030001	A0	43007015004
43007030001	A1	43007030004
43007030004	A0	43007015004
43007030004	A1	43007030003
43007030007	A0	43007030006
43007030007	A1	43007030011
43007030014	A0	43007030016
43007031006	A0	43007031005
43007031010	A0	43007031005
43007031014	A0	43007031012
43007031018	A0	43007031012
43007031018	A1	43007031017
43007031021	A1	43007031019
43007031021	A0	43007031020
43007032001	A0	43007032003
43007032006	A0	43007032005
43007032006	A1	43007032009
43007032011	A0	43007032013
43007032011	A0	43007032016
43007032011	A1	43007032017
43007032019	A0	43007032017
43007032019	A1	43007032020
43007033001	A0	43007033004
43007033012	A0	43007033004
43007033015	A0	43007017015
43007033015	A1	43007033016
43007034001	A0	43007032005
43007034001	A1	43007034002
43007034005	A0	43007032005
43007034005	A1	43007033004
43007034012	A1	43007034013
43007034012	A0	43007034010
43007034013	A0	43007032005
43007035001	A0	43007035004
43007035009	A1	43007035010
43007035009	A0	43007035008
43007035010	A0	43007033004
43007035014	A0	43007035012
43007035014	A1	43007035015
43007035022	A0	43007033004
43007035022	A1	43007035023
43007035022	A1	43007035025
43007035023	A0	43007033004
43007035025	A0	43007033004
43007035025	A1	43007035027
43007036007	A0	43007033004
43007036007	A1	43007036006
43007036008	A0	43007035004
43007036008	A1	43007036009
43007036012	A0	43007035004
43007036012	A1	43007033004
43007036019	A1	43007036020
43007036019	A0	43007036017
43007036020	A0	43007035004
43007037010	A0	43007037012
43007037014	A0	43007037012
43007037015	A0	43007037012
43007037018	A0	43007037017
43007037019	A0	43007037017
43007037023	A0	43007037017
43007038002	A0	00000000000
43007038006	A0	43007038008
43007038014	A0	43007038009
43007038016	A0	43007038015
43007039003	A0	43007037012
43007039003	A1	43007039001
43007039008	A1	43007039009
43007039008	A0	43007039011
43007039009	A0	43007039011
43007039009	A1	43007039007
43007039011	A0	00000000000
43007039016	A0	43007039017
43007039021	A1	43007039019
43007040005	A0	43007040003
43007040005	A1	43007040007
43007040009	A0	43007040003
43007041002	A0	43007041001
43007041009	A0	43007041007
43007041017	A0	43007041016
43007042004	A0	43007042003
43007042018	A0	43007042020
43007043003	A0	43007043001
43007044003	A0	43007044001
43007044003	A1	43007044006
43007044006	A0	43007044001
43007044006	A1	43007044007
43007044010	A0	43007044009
43007044010	A1	43007044014
43007045001	A0	43007045004
43007045011	A2	43007045012
43007045011	A0	43007045013
43007045017	A0	43007045004
43007045017	A1	43007045018
43007046001	A0	43007046003
43007046005	A0	43007046007
43007047001	A2	43007047003
43007047001	A0	43007047005
43007047009	A1	43007047008
43007048006	A0	43007048002
43007049007	A0	43007049003
43007049007	A1	43007049009
43007050001	A0	43007050002
43007050006	A0	43007050002
43007051005	A0	43007051003
43007051005	A1	43007051007
43007051010	A0	43007051003
43007051015	A0	43007051003
43007051015	A1	43007051017
43007051017	A0	43007051007
43007051017	A1	43007051016
43007052001	A1	43007047005
43007052003	A0	43007047005
43007052003	A2	43007052004
43007052012	A0	43007050002
43007052014	A0	43007050002
43007052021	A1	43007052019
43007053002	A0	43007053003
43008001003	A0	43008001001
43008002004	A0	43008001001
43008002012	A0	43008002011
43008002016	A0	43008001001
43008002017	A0	43008001001
43008002017	A1	43008002018
43008003001	A0	43008003004
43008003001	A0	43008003007
43008003001	A1	43008003010
43008003013	A1	43008003010
43008003015	A0	43008003004
43008003015	A0	43008003007
43008003015	A1	43008003016
43008004001	A0	43008003004
43008004001	A0	43008003007
43008004001	A2	43008004002
43008004007	A1	43008004006
43008004009	A1	43008004006
43008005007	A2	43008005006
43008005007	A0	43008005005
43008005007	A1	43008005010
43008005010	A0	43008003004
43008005010	A0	43008003007
43008005010	A1	43008005009
43008005014	A0	43008005011
43008005014	A1	43008005013
43008006003	A0	43008003004
43008006003	A0	43008003007
43008006003	A1	43008006001
43008006004	A0	43008003004
43008006004	A0	43008003007
43008006004	A1	43008006005
43008006007	A0	43008003004
43008006007	A0	43008003007
43008006007	A1	43008006008
43008006008	A0	43008003004
43008006008	A0	43008003007
43008006008	A1	43008006009
43008006014	A0	43008006012
43008006017	A0	43008006012
43008007003	A0	43008003004
43008007003	A0	43008003007
43008007003	A1	43008007004
43008007004	A0	43008003004
43008007004	A0	43008003007
43008007004	A1	43008007005
43008007006	A0	43008006012
43008007007	A0	43008006012
43008008004	A0	43008006012
43008008005	A0	43008006012
43008009003	A0	43008003004
43008009003	A0	43008003007
43008009008	A0	43008003004
43008009008	A0	43008003007
43008009009	A0	43008009001
43008009012	A0	43008003004
43008009012	A0	43008003007
43008009020	A1	43008009023
43008010001	A0	43008010004
43008010007	A0	43008010004
43008010007	A1	43008010006
43008010011	A0	43008010004
43008010011	A2	43008010012
43008011003	A0	43008011001
43008011006	A0	43008011010
43008011006	A1	43008011008
43008011014	A0	43008011012
43008011014	A1	43008011013
43008011015	A0	43008009026
43008011018	A0	43008009026
43008012004	A2	43008012003
43008012004	A0	43008012006
43008012007	A0	43008012006
43008012015	A0	00000000000
43008012015	A1	43008012016
43008012019	A0	43008012015
43008012024	A0	43008012015
43008012024	A1	43008012026
43008013001	A2	43008013003
43008013001	A0	43008013005
43008013009	A0	43008013006
43008014001	A0	43008014002
43008014004	A0	43008014002
43008014004	A2	43008014005
43008014008	A0	43008014007
43008014017	A0	43008014002
43008014019	A0	43008014002
43008014022	A0	43008014002
43008014026	A0	43008014023
43008014028	A0	43008014002
43008014031	A0	43008014002
43008015005	A0	43008015001
43008015008	A0	43008015006
43008015008	A1	43008015009
43008016003	A0	43008016005
43008016020	A0	00000000000
43008016020	A1	43008016021
43008017008	A1	43008017014
43008018004	A0	00000000000
43008018008	A0	43008018014
43008018012	A0	43008018014
43008018012	A1	43008018013
43008019001	A0	43008013005
43008019001	A2	43008019003
43008019009	A0	43008019010
43008019013	A0	43008013005
43008019013	A1	43008019012
43008019020	A0	43008013005
43008019020	A1	43008019019
43008019026	A0	43008013005
43008019026	A1	43008019023
43008020004	A0	43008019010
43008020004	A1	43008020003
43008020008	A0	43008019010
43008020014	A0	43008020013
43008020014	A1	43008020015
43008020018	A0	43008020020
43008021001	A0	43008019010
43008021001	A2	43008021004
43008021006	A0	43008021005
43008021008	A0	43008013005
43008021008	A1	43008021009
43008021015	A0	43008013005
43008021018	A0	43008021017
